84.54,105.79,42.58
138.52,135.72,10.15
88.19,58.27,2.88
155.84,45.71,23.89
14.75,83.43,9.74
121.01,59.05,33.31
79.3,66.35,5.81
156.51,46.51,13.6
12.03,81.49,10.42
136.92,135.84,9.24
60.83,34.17,32.42
57.66,35.34,23.44
157.44,46.89,21.59
126,63.73,39.73
157,47.38,22.37
65.51,34.69,18.04
139.6,138,8.25
160.89,50.36,10.38
60.08,32.1,22.35
83.38,105.68,42.21
160.4,48.52,10.7
10.11,44.55,38.03
56.65,125.15,22.22
87.04,109.88,36.59
155.45,46.62,22.66
10.47,44.91,34.23
139.84,135.94,13.25
140.02,135.18,21.32
157.1,47.96,22.4
64.16,33.54,30.87
15.85,80.83,59.41
16.3,78.6,11.08
106.59,84.32,53.44
15.58,77.96,11.53
138.94,137.71,7.45
15.41,79.15,59.85
107.13,86.77,52.81
64.69,32.95,20.11
140.03,137.97,8.64
108.07,85.22,55.01
160.15,50.06,10.94
139.51,135.94,8.81
15.15,80.99,1.26
15.24,78.96,0.55
62.49,34.07,31.2
60.13,32.01,22.69
10.05,44.77,37.67
57.65,123.4,31.44
10.11,43.95,37.19
10.13,45.44,37.92
57.28,123.71,31.97
158.79,48.41,10.05
57.41,123.74,32.51
8.38,45.88,37.99
11.56,84.14,0.85
140.28,136.9,23.31
174.08,135.77,12.69
120.84,59.29,33.14
103.88,86.41,45.03
176.94,72.5,59.42
12.85,83.39,60.2
7.21,46.86,38.4
136.19,135.76,8.64
60.68,33.73,33.88
64.48,33.84,28.84
15.25,80.22,11.24
64.56,32.91,19.08
60.72,124.99,23.62
59.76,31.86,23.05
62.49,33.94,21.07
57.87,123.82,31.6
10.62,44.04,38.04
11.18,44.73,37.67
11.29,44.77,37.73
13.93,80.57,59.77
173.77,136.19,12.05
83.08,107.39,42.52
103.69,83.1,57.98
60.44,36.2,34.05
13.59,83.6,11.6
156.46,49.35,23.83
12.54,82.24,11.8
103.05,82.93,46.63
12.75,81.17,12.75
61.67,125.35,24.76
159.45,48.39,11.62
106.68,84.8,54.5
58.03,123.17,20.49
118.34,111.96,56.38
12.02,44.44,37.12
11.71,44.31,7.69
59.21,124.38,31.4
137.7,138.09,6.55
134.37,136.72,34.3
141.98,139.36,20.37
20.89,130.83,59.64
13.84,79.25,359.95
138.67,137.13,7.3
61.65,36.26,20.28
103.42,83.27,56.9
10.02,46.14,36.21
22.31,41.39,28.39
22.78,41.04,58.03
102.79,83.67,46.33
7.92,47.22,8.78
7.01,45.97,38.62
60.46,34.13,33.25
57.13,35.32,25
12.2,44.7,38.27
14.69,80.39,58.43
60.51,31.73,21.98
62.71,34.03,30.63
60.72,124.4,32.38
138.76,137.4,22.37
102.79,82.85,46.28
155.5,47.72,22.43
12.99,80.95,1.16
55.3,126.02,34.1
157.72,46.56,21.41
103.89,83.64,46.13
65.83,33.45,18.26
106.44,83.96,53.89
12.18,44.82,37.78
59.03,123.72,31.41
15.31,80.08,59.12
155.73,46.69,20.32
57.95,122.99,31.6
15.17,78.86,359.74
140.69,137.86,12.18
104.72,85.6,45.48
6.74,47.19,9.25
18.44,136.79,8.54
161.15,49.28,21.11
17.71,78.14,11.48
10.71,43.94,37.74
21.33,41.42,28.34
156.21,46.68,12.46
12.22,81.22,10.4
58.39,123.62,33.38
88.79,58.14,1.41
56.46,125.19,34.05
104.32,84.27,46.13
7.73,46.63,38.17
63.53,34.85,30.86
11.84,46.25,37.36
139.58,137.86,8.06
12.94,45.27,35.73
160.64,48.34,9.5
138.93,136.76,8.16
139.19,136.02,7.79
61.07,35.55,22.9
174.04,135.41,12.37
57.08,126.17,22
103.96,82.71,57.41
103.65,83.81,46.61
59.27,123.26,20.79
15.91,78.87,59.78
11.32,47.03,7.79
104.94,86.56,15.12
11.61,44.4,36.42
56.24,123.04,31.34
57.58,123.08,31.56
11.15,43.86,38.02
15.11,79.15,0.05
16.95,79.17,11.77
13.39,81.86,10.48
61.2,35.38,21.4
57.87,125.44,23.29
102.77,84.87,58.09
156.22,47.01,11.91
96.31,118.69,50.48
101.99,83.02,46.2
8.45,46.41,37.61
59.09,124.06,34.09
138.62,135.74,11.27
58.08,123.51,31.06
15.66,80.08,10.97
60.15,124.64,32.58
12.63,46.53,37.46
58.65,124.26,31.19
105.97,85.01,43.67
15.31,78.75,58.48
106.24,84.78,44.46
64.56,33.97,19.85
57.84,35.99,33.91
14.23,80.86,12.13
58.58,36.24,24.4
139.12,136.33,21.98
156.41,47.49,24.49
60.64,35.04,31.97
103.26,85.86,45.06
11.54,81.21,10.86
59.89,35.01,20.1
155.73,46.52,12.68
8.22,45.74,39.44
104.54,83.82,45.91
6.29,47.17,38.11
58.94,125.13,34.62
13.53,80.95,0.93
170.41,49.93,10.98
12.08,45.34,35.73
140.81,136.01,21.05
59.58,124.37,33.15
8.26,46.2,10.68
59.68,124.71,33.22
7.89,45.99,39.33
57,122.82,31.16
57.4,122.79,30.73
10.52,44.58,37.81
10.18,44.47,37.81
160.05,49.03,20.7
10.07,44.62,38.75
161.23,48.52,19.84
58.2,124.2,31.76
175.61,139.22,10.41
159.67,49.33,9.88
105.56,83.67,55.02
162.01,49.59,20.94
107.08,85.22,46.28
108.15,87.3,55.12
64.3,34.2,30.06
11.87,44.28,35.74
16.76,80.31,359.85
141.25,135.8,20.4
8.26,46.2,10.68
162.13,46.94,19.13
10,45.49,40.06
7.94,46.03,39.46
61.84,32.62,20.62
62.32,33.96,21.68
159.21,49.49,21.33
24.98,134.7,9.95
138.83,136.53,9.74
57.46,127.63,34.99
136.54,134.31,11.03
85.87,59.26,3.68
121.8,58.76,33.21
55.92,124.57,21.29
155.47,47.58,22.96
102.38,82.92,45.92
139.33,135.95,21.33
7.47,46.14,38.01
138.88,137.78,7.67
140.79,136.9,8.89
60.46,124.63,33.13
61.26,31.93,20.77
62.17,34.26,31.16
10.06,44.43,38.29
10.09,45.13,9.12
21.19,40.49,29.48
104.1,83.92,56.85
58.8,36.28,23.54
57.66,127.92,34.75
21.3,40.49,28.07
140.07,136,21.88
7.76,45.91,37.57
174.88,137.11,13.89
155.81,48.11,12.6
12.7,81.23,0.09
12.11,43.57,37.92
16.37,80.74,11.67
140.29,136.8,8.13
106.56,83.62,45
91.89,57.23,2
105.81,84.16,44.19
102.87,84.07,58.05
173.09,136.03,12
60.99,35.59,20.25
12.7,81.17,10.7
122.7,58.36,33.12
102.44,83,46.17
139.62,135.91,21.58
156.49,48.02,21.31
103.76,83.64,46.32
155.26,48.15,22.82
105.48,83.57,57.36
139.35,137.43,7.48
160.3,47.2,22.21
12.41,44.62,39.62
58.99,123.8,31.38
15.25,78.57,59.59
99.95,118.33,18.87
11.1,44.06,37.14
10.15,44,37.44
58.41,124.19,32.39
58.07,123.11,32.35
9.37,45.19,38.41
16.65,117.88,6.46
13.14,83.62,11.67
157.41,46.62,23.34
13.48,82.1,10.57
60.41,35.04,21.74
104.77,83.29,57.63
14.22,80.98,0.53
57.26,125.99,34.11
104.95,84.88,46.16
108.87,82.48,46.29
109.49,83.02,45.11
108.5,82.16,44.99
17.68,79.32,11.29
105.28,86.1,45.2
58.26,124.12,30.96
58.17,123.93,31.01
11.76,44.36,37.49
14.38,79.69,0.82
58.88,124.28,32.18
9.86,45.59,39.12
58.66,123.32,32.79
9.47,45.17,39.47
102.13,85.19,57.89
59.94,36.73,20.92
63.8,86.07,12.42
157.03,46.81,24.28
59.47,35.42,23.81
61.3,34.49,33.34
58.54,123.45,30.94
59.98,124.93,32.77
11.11,44.32,37.36
161.66,49.48,10.34
177.65,139.04,12.03
160.94,49.27,20.21
11.25,44.44,37.87
126.39,61.08,29.87
8.18,45.38,39.6
160.37,47.62,19.67
106.61,85.29,55.11
139.69,135.75,8.67
173.98,135.78,11.59
156.91,46.33,23.56
8.57,46.36,37.85
87.34,110.67,37.04
174.26,136.48,13.97
157.62,46.8,22.95
118.07,110.4,0.28
155.68,47.22,22.48
12.52,80.43,11.01
139.92,135.57,10.5
9.82,46.05,38.84
103.45,83.6,46.8
8.93,46.3,37.54
105.28,85.91,54.42
92.44,57.17,58.94
135.86,135.25,5.3
161.15,47.9,21.07
11.7,45.7,36.57
11.96,45.23,36.27
58.8,123.68,30.49
139.83,136.5,8.08
177.97,139.02,12.36
59.91,124.42,32.82
8.2,44.65,39.57
137.81,136.9,7.59
106.26,83.86,45.2
14.45,82.1,11.2
11.03,84.04,0.24
158.04,47.08,22.65
8.77,46.2,37.99
135.87,134.85,10.36
12.31,46.66,5.72
61.72,34.36,33.29
60.22,34.67,32.73
21.61,40.6,28.93
59.34,124.12,33.09
15.29,79.42,10.54
57.54,123.04,19.64
15.78,79.36,12.6
162.2,47.54,20.41
64.22,35.23,30.31
64.75,34.43,29.56
68.94,35.19,15.37
108.02,84.77,54.36
10.95,44.51,39.32
63.19,33.2,22.2
162.55,48.43,20.07
11.7,44.7,38.3
61.26,35.32,32.21
15.95,80.01,59.84
139.89,137.18,8.36
178.13,139.5,13.64
63.21,33.73,31.37
139.22,135.63,20.31
139.66,135.99,20.38
59.56,35.26,22.24
156.61,47.67,23.56
57.34,125.99,33.11
139.93,135.21,12.09
59.89,35.6,32.49
155.46,47.42,12.2
56.75,125.49,22.18
155.47,47.55,11.91
173.91,135.46,11.94
139.68,136.94,12.91
10.23,47.29,36.08
20.36,136.55,6.23
59.16,125.82,31.56
21.3,39.97,29.6
58.52,124.88,22.52
122.74,58.73,31.7
160.21,48.7,9.64
161.11,48.67,21.82
106.66,87.22,53.82
63.93,32.98,20.81
62.41,33.94,22.88
10.87,45.86,39.24
138.73,137.04,8.29
139.75,135.44,8.81
62.61,34.02,32.78
12.27,84.06,0.91
160.42,47.81,21.57
104.37,84.9,57.66
102.12,84.56,58.06
63.34,34.61,31.84
21.89,40.36,29.18
58.39,124.12,22.55
59.62,124.34,32.47
105.27,84.12,54.61
21.81,38.36,27.96
11.03,44.46,36.43
160.92,49.46,11.75
14.88,77.97,59.26
106.36,85.34,44.68
160.52,46.94,20.63
61.42,35.89,21.47
103.36,83.52,57.87
121.48,58.18,33.93
157.5,47.32,11.63
21.92,41.87,28.18
8.14,46.15,38.79
20.93,40.42,29.84
109.18,50.96,19.46
158.47,47.55,10.36
158.05,44.93,11.85
161.28,49.61,8.88
16.04,79.48,10.31
162.26,48.26,20.51
105.4,86.3,44.33
106.21,84.33,43.56
139.9,137.87,18.16
161.93,50.88,9.63
140.74,136.66,8.54
10.99,45.27,37.62
10.24,46.13,39.17
58.24,123.78,32.73
139.11,138.39,8.84
60.14,124.51,33.5
57.46,125.59,33.64
9.53,46.52,37.86
23.19,135.83,9.22
56.37,126.16,23.7
173.26,136.17,12.45
156.75,46.57,22.45
58.56,35.87,22.66
57.8,125.67,22.61
60.17,36.06,22.1
58.12,124.32,33.15
105.39,84.47,45.75
107.4,84.02,56.3
158.44,50.16,22.04
108.58,87.37,53.63
138.02,138.35,6.74
58.92,124.86,21.36
10.49,44.62,38.45
11.19,45.07,38.66
105.73,84.98,45.4
60.52,33.99,32.64
59.07,125.58,33.9
9.67,46.15,38.39
21.44,40.93,28.42
11.62,82.01,0.04
19.39,41.67,29.23
137.23,135.67,11.06
121.1,59.04,32.86
103.51,85.44,58.19
9.05,45.34,37.05
156.61,47.63,23.67
21.57,40.4,29.48
59.91,125.89,25.24
107.26,84.09,44.99
10.6,44.36,36.97
11.49,43.92,37.45
107.75,86.78,53.32
106.24,84.26,44.85
10.85,45.63,8.32
85.12,104.86,43
13.4,79.45,60.68
60.14,125.21,34.08
61.14,33.11,23.17
14.03,79.32,0.64
58.39,36.27,35.11
159.26,46.85,22.05
60.87,36.56,22.52
121.48,58.63,32.31
155.13,47.82,13.31
60.19,36.21,21.97
158.44,47.05,10.69
138.17,137.2,7.21
16.75,82.06,8.72
10.67,45.25,39.29
14.36,78.29,9.4
137.77,138.16,6.64
59.41,123.61,32.29
12.09,44.28,37.46
160.12,49.51,10.67
64.85,33.8,30.43
105.74,84.14,55.26
9.97,46.59,38.05
155.28,46.75,11.89
173.1,135.96,11.55
57.77,124.38,22.29
61.8,35.57,32.12
24.51,38.74,27.08
141.56,135.88,20.61
10.75,44.78,38.03
10.63,45.44,38.31
107.53,84.75,44.18
14.08,78.83,59.57
90.89,58,0.39
137.51,137.62,7.44
59.6,124.89,33.86
16.28,82.85,0.54
103.5,84.12,55.78
104.7,82.97,56.36
104.12,83.81,58.34
57.76,125.97,22.72
58.67,35.72,34.12
124.43,63.49,40.53
102.01,84.03,57.39
156.63,46.91,23.33
13.26,80.25,10.38
158.04,46.86,11.22
13.66,80.74,0.24
157.16,46.28,11.71
9.77,46.97,7.3
156.69,47.15,23.05
104.28,84.45,46.24
60.27,124.35,31.85
23.73,37.54,27.04
16.25,81.18,10.12
158.53,50.11,21.43
15.8,79.22,58.81
106.35,84.39,44.43
140.14,136.3,20.37
161.52,48.01,9.75
139.69,137.06,8.12
58.63,122.72,33.14
59.21,123.98,33.16
140.15,135.44,10.08
14.88,81.42,0.79
15.18,81.84,11.63
62.01,35.21,21.2
117.7,111.57,57.68
21.33,42.04,28.65
154.9,46.97,22.67
135.51,137.04,20.22
104.11,84.72,57.44
122.57,58.17,34.48
8.27,46.4,37.31
106.45,84.08,53.96
57.84,123.48,19.3
106.28,82.78,56.13
9.22,46.46,38.98
66.64,33.4,28.28
139.23,136.85,7.72
10.99,45.04,37.92
138.87,137.19,9.56
22.99,136.14,9.04
140.55,136.5,8.93
8.82,45.24,39.22
14.67,80.6,0.78
14.56,80.4,12.52
10.05,46.14,38.13
13.39,81.48,11.51
56.41,125.48,23.01
138.33,136.74,21.87
65.36,34.58,18.18
137.86,135.95,20.62
157.46,48.03,22.04
58.13,124.5,33.13
138.33,135.69,20.83
158.84,48.11,10.07
158.29,45.7,11.76
12.61,44.7,37.26
57.85,123.35,19.95
161.66,48.78,9.12
106.04,85.01,45.23
106.5,84.27,56.23
141.06,135.05,20.01
105.41,84.24,46.59
10.22,46.31,38.53
156.25,47.04,11.95
58.28,35.2,23.23
9.18,45.89,38.13
103.72,83.58,45.79
104.42,85.35,57.15
138.7,135.54,20.6
16.22,79.74,359.86
95.32,58.13,59.62
141.87,137.06,8.81
96.16,59.66,58.9
16.42,79.92,359.87
11.58,44.38,36.94
14.65,77.65,59.52
139.93,136.72,8.75
60.12,34.34,30.91
9.94,45.07,36.29
160.4,48.73,9.67
58.63,125.13,33.04
61.69,34.79,32.67
60.16,34.98,33.55
12.25,81.81,11.72
157.82,47.17,11.24
12.42,81.16,10.86
108.13,85.29,53.45
106.35,83.95,54.82
16.94,80.62,9.73
25.3,38.61,25.63
13.68,44.86,37.3
139.89,138.32,19.81
15.64,79.88,0.22
9.93,45.01,37.94
63.35,33.35,18.73
58.27,123.52,33.02
58.38,124.2,31.67
141.43,134.95,20.93
61.32,34.39,22.04
61.52,34.75,21.88
160.21,47.43,21.66
10.61,46.18,37.59
61.83,35.28,20.9
13.61,82.71,10.44
12.52,82.52,11.68
60.48,35.65,21.41
12.8,79.61,9.19
127.77,20.24,32.69
13.38,80.91,12.35
13.14,81.16,12.32
60.08,34.28,21.43
16.47,79.75,11.16
21.44,135.15,7.42
138.58,135.94,7.21
59.4,123.81,31.95
158.01,49.13,22.58
9.77,44.93,38.42
161.22,46.33,11.04
11.31,45.22,36.64
56.79,123.98,31.48
138.13,135.96,21.71
174.27,135.84,14.43
103.47,86.63,60.02
157.49,46.23,11.52
106.63,83.76,47.6
60,37.61,23.67
62.31,36.01,23.61
13.34,82.18,12.08
61.92,36.32,31
58.55,124.39,22.44
103.44,84.28,46.42
155.45,47.56,22.81
15.01,80.49,9.64
63.91,33.84,30.12
14.97,78.75,59.82
59,123.9,33.69
9.41,44.94,39.61
14.95,81.88,10.95
58.61,125.61,23.46
157.92,48.72,21.74
60.36,125.44,25.03
142.25,138.52,11.73
161.08,49.89,9.36
176.6,139.43,11.11
57.8,123.4,29.69
11.83,45.09,37.14
84.79,105.11,43.11
141.42,135.87,11.28
128.07,104.85,1.2
64.16,35.4,18.78
138.79,135.97,8.58
86.12,104.34,43.9
21.97,136,6.62
107.26,85.89,46.47
161,48.51,23.05
24.66,135.88,7.37
156.54,47.69,12.22
16.58,134.86,7.16
7.35,45.25,36.81
103.1,83.34,45.55
59.74,123.43,31.84
16.59,80.66,9.02
65.79,33.98,18.53
11.92,43.27,37.46
161.14,49.16,10.29
137.05,137.41,7.5
105.02,83.02,56.35
61.59,33.55,21.38
14.18,83.14,11.45
126.95,63.4,40.98
58.59,35.73,24.25
8.21,45.91,37.47
13.84,80.4,12.9
157.94,47.06,20.83
7.86,46.43,9.45
154.91,45.53,20.5
59.48,126.1,23.96
140.03,136.05,22.22
16.56,81.81,56.47
140.08,136.95,7.5
138.43,136.46,7.81
84.46,106.83,41.68
161.66,48.93,21.62
12.09,43.3,37.24
139.76,135.75,10.33
10.27,45.37,37.46
61.62,34.36,33.57
174.33,135.09,14.56
119.98,61.6,36.2
19.67,136.26,5.92
10.43,45.39,36.08
62.95,124.58,32.2
13.08,80.14,13.18
7.11,45.75,39.8
155.83,47.68,20.82
158.68,48.54,10.81
15.76,78.33,40.65
12.73,44.76,35.89
160.01,50.47,22.71
58.46,123.21,30.1
141.21,137.28,8.22
16.2,79.72,59.7
10.85,44.52,37.52
13.88,80.55,59.29
15.23,80.54,59.99
58.95,124.05,32.69
160.2,47.33,21.49
13.7,82.09,11.52
156.77,47.41,11.02
86.55,110.69,36.07
19.64,136.78,7.77
9.48,47.64,36.88
103.6,85.91,47.58
19.26,135.06,5.9
10.26,45.74,36.93
9.86,46.3,7.53
7.48,45.86,36.64
59.63,123.74,4.14
82.6,104.98,43.99
6.75,45.78,39.84
6.94,46.52,9.54
157.94,48.96,11.15
13.13,80.31,11.68
22.52,41.38,29.84
16.44,80.33,10.3
106.94,83.51,55.19
58.09,124.04,19.29
16.21,79.5,10.93
57.99,124.52,19.7
105.58,85.17,44.83
161.08,50.26,8.84
10.85,45.9,37.6
14.98,81.46,12.5
139.92,136.47,9.36
123,59.65,32.33
10.97,47.57,37.15
104.67,84.07,47.55
13.28,82.41,10.44
14.34,82.44,10.27
157.26,46.95,24.12
9.15,47.49,36.29
11.93,45.6,35.6
158.64,47.2,21.93
138.93,134.87,19.82
12.87,80.6,12.23
139.42,136.07,20.24
104.13,86.2,57.52
157.59,45.75,12.27
139.99,135.98,21.46
59.41,124.79,31.78
15.74,81.24,7.65
141.13,137.36,21.61
139.89,138.06,20.44
12.26,45.21,36.99
108.13,87.51,54.51
107.95,83.14,43.53
11.1,44.08,38.7
59.25,124.11,31.72
140.26,136.29,9.82
159.82,47.44,21.88
9.88,46.04,38.25
156.95,46.89,24.04
10.21,47.54,36.68
176.65,135.48,17.45
140.15,137.16,12.97
58.05,126.73,33.45
58.37,35.96,24.82
104.42,82.79,45.35
86.52,58.13,2.58
80.28,64.67,7.05
175.87,134.81,13.19
8.41,46.18,37.98
8.4,47.22,7.85
11.98,81.01,10.33
17,78.97,58.98
107.99,87.5,54.57
114.83,51.3,16.86
84.21,105.74,43.14
57.4,123.94,32.73
9.21,44.96,37.26
64.89,33.11,29.65
10.71,44.57,39.3
59.93,124.53,33.25
11.17,46,37.86
9.16,46.52,39.71
58.16,35.44,22.97
13.22,82.33,11.32
16.53,116.75,8.82
137.54,134.79,9.38
13.91,80.45,60.27
7.42,45.41,38.37
141.12,138.24,10.32
93.83,58.37,0.06
107.86,85.75,55.44
94.01,59.3,58.22
160.14,48.5,9.65
159.25,48.39,9.77
10.3,44.4,40.16
9.38,44.53,39.32
160.37,47.79,21.35
106.95,83.99,46.02
10.05,47.96,9.23
106.72,82.76,47.25
9.08,46.75,9.73
8.47,45.78,39.4
157.66,47.72,20.85
157.43,47.14,23.26
103.38,83.15,58.36
137.99,134.22,10.91
156,47.09,24.29
140.39,135.63,23.97
175.94,136.61,16.56
82.96,107.23,44.05
7.52,47.43,36.95
105.29,85.72,48.1
57.29,125.72,33.93
159.11,47.04,21.54
89.44,58.48,1.04
137.25,136.86,9.38
7.81,46.45,39.42
56.42,124.66,32.98
7.06,46.17,39.72
56.48,33.27,25.33
5.87,46.29,39.23
139.7,136.04,21.38
8.97,46.93,38.8
157.1,45.96,12.4
155.69,47.53,21.8
7.16,46.46,38.58
154.6,48.25,23.28
14.34,78.1,0.59
107.32,85.13,55.67
128.56,106.44,59.95
15.25,78.46,58.89
15.97,80.01,58.94
140.43,136.71,17.74
137.88,136.77,8.03
62.04,34.04,31.53
9.47,44.46,39.3
9.39,44.84,39.2
58.5,124.14,32.04
9.71,46.03,37.51
106.58,85.6,55.93
141.75,134.28,22.13
142.18,134.29,21.56
58.08,127.69,22.94
141,135.96,23.23
157.22,46.95,11.54
57.71,126.97,34.74
9.4,46.15,36.7
99.81,117.09,20.57
139.07,136,22.56
8.64,47.31,37.76
5.55,46.36,41.54
5.43,46.48,41.65
8.89,46.19,38.45
105.55,84.38,45.57
59.53,125.65,23.58
60.32,35.54,22.13
107.49,89.69,56.13
106.78,86.42,45.91
59.93,124.69,31.02
11.92,43.55,37.53
10.94,46.41,7.16
15.59,80.15,59.21
8.71,44.86,39.32
9.73,44.64,39.87
9.53,45.25,38.11
63.51,32.64,31.8
160.31,46.98,20.21
61.42,33.73,22.18
21.14,40.13,29.27
139.95,135.81,22.54
139.33,135.98,11.27
11.45,44.89,36.23
11.82,44.05,37.6
11.34,56.79,34.92
6.66,46.17,40.74
157.96,47.53,18.97
7.26,44.79,38.92
13.88,46.14,33.72
11.99,43.85,9.01
58,124.18,30.48
15.84,80.3,10.73
66.33,35.3,18.59
59.61,125.13,21.29
16.67,79.45,359.61
106.72,85.21,43.68
58.85,123.53,30.65
105.27,85.93,45.53
11.57,45.2,36.13
107.84,86.8,54.79
159.99,50.23,18.27
100.74,116.2,17.7
13.74,80.4,0.37
62.06,34.46,31.21
8.94,44.78,40.07
162.78,48.36,18.82
57.21,123.55,32.13
57.41,124.63,32.3
58.65,125.1,32.92
160.07,47.93,20.25
63.18,34.9,21.11
103.33,84.69,57.29
157.97,46.5,22.97
136.88,134.56,10.35
13.19,81.65,0.16
10.04,46.7,37.32
104.6,86.03,46.78
57.15,126.69,34.7
7.56,46.63,38.91
136.66,135.88,9.09
157.83,47.32,22.66
139.1,137.88,8.44
65.2,33.64,19.38
16.84,80.22,11.3
177.23,137.07,12.02
107.39,85.63,55.76
177.74,137.98,11.95
17.2,78.12,59.99
11.86,45.59,37.11
57.95,123.6,32.27
9.89,44.23,38.19
104.67,84.82,44.93
13.8,79.08,0.54
13.53,79.55,0.07
56.56,124.33,32.33
139.6,135.85,9.1
63.69,33.75,20.63
21.91,38.89,29.82
63.69,36.68,19.91
157.62,45.68,22.03
156.6,46.62,23.79
60.92,36.09,21.58
103.31,84.75,47.86
13.07,81.78,10.94
8.82,47.35,36.98
4.84,46.67,40.87
158.81,46.3,19.51
6.1,46.43,40.24
6.51,44.9,40.28
139.49,136.25,20
105.44,83.34,44.77
158.87,48.98,10.34
9.26,46.71,37.77
155.95,46.05,15.46
15.32,82.22,59.12
107.6,87.08,53.79
8.99,44.94,40.12
160.55,49.13,21.52
159.9,48.43,22.44
59.68,124.96,20.91
58.96,125.61,29.37
17.11,78.17,59.84
62.98,35.31,20.65
141.49,137.02,18.14
108.64,82.9,43.34
62.03,33.94,31.59
140.07,135.8,19.67
103.81,84.37,58.21
136.58,135.01,10.86
122.52,59.32,32.9
138.96,135.47,11.49
12.02,44.54,37.09
11.81,44.99,37.46
59.23,124.45,31.12
6.17,46.39,39.65
102.68,82.98,46.38
80.48,63.62,6.31
105.65,83.01,44.31
58.62,124.81,33.77
156.86,46.18,12.8
103.86,83.72,46.02
64.74,34.72,30.43
162.23,51.43,10.67
139.6,137.94,7.81
14.17,79.24,60.16
15.61,80.49,0.34
61.13,33.55,22.02
60.32,32.86,23.13
14.85,81.11,12.75
56.38,126.25,21.79
154.03,48.1,15.07
138.67,134.59,10.32
102.64,82.89,46.65
14.36,80.92,56.6
15.7,78.96,0.05
16.32,80.14,11.77
11.7,45.29,36.67
161.72,48.32,9.43
65.55,34.26,29.14
15.07,79.75,58.7
22.68,135.72,7.24
12.51,45.33,36.73
10.93,45.42,36.48
63.64,33.06,30.62
160.94,49.96,8.83
15.31,80.51,0.42
62.82,33.64,30.64
104.81,84.68,45.03
138.81,136.78,8.17
107.83,87.33,55.45
61.73,33.49,33.45
161.63,47.03,20.14
16.09,80.66,12.48
121.62,60.14,33.63
174.13,135.82,11.94
14.15,80.35,1.63
160.81,48.92,21.81
11.25,45.64,37.5
9.29,47.71,36.63
57.37,37.52,35.1
138.61,133.75,10.42
5.81,46.8,39.38
14,81.02,0.24
61.28,34.92,33.01
139.22,135.6,20.97
178.63,72.59,59.4
59.05,124.24,31.91
160.09,48.42,11.06
64.98,34.48,30.2
11.22,44.89,37.48
12.32,45.77,6.69
11.9,45.53,36.59
57.98,125.19,31.62
16.31,79.28,58.29
107.65,83.42,42.99
13.56,80.76,0.36
9.55,45.47,39.99
9.72,46.54,10.06
142.38,134.91,20.76
158.64,45.64,21.77
124.28,58.66,32.86
156.85,46.33,11.83
137.68,134.46,10.2
118.53,109.99,59.79
103.14,85.39,57.93
60,35.21,33.43
10.01,46.17,38.23
57.89,126.15,33.5
139.83,135.18,12.65
9.76,47.39,37.22
56.74,124.46,34.65
104.37,84.77,57.01
159.71,48.5,9.87
60.35,125.52,24.29
57.13,127.55,30.36
177.22,141.09,11.95
142.25,138.31,10.32
177.13,138.2,11.33
130.51,105.95,59.67
133.95,135.91,34.99
92.53,57.8,59.68
137.38,136.71,19.48
20.35,41.16,28.99
13.32,82.07,10.99
172.86,136.31,11.81
155.59,47.26,24.23
8.65,47.49,37.43
59.79,124.26,32.15
58.99,126.64,36.11
104.12,82.33,58.05
13.19,83.04,1.15
135.83,134.95,8.06
122.39,44.71,7.37
89.92,57.38,0.73
104.85,84.19,45.8
57.92,126.79,31.01
58.56,123.48,31.8
141.15,137.93,9.8
59.23,124.47,31.8
105.12,86.26,45.66
12.54,44.82,36.19
107.46,86.13,54.01
138.89,137.1,7.78
85.66,103.92,44.7
9.94,46.17,39.62
108.19,82.88,45.65
15.22,81.76,12.28
57.64,126.71,21.98
121.35,59.75,33.77
58.22,124.11,22.05
83.44,105.05,45.28
58.13,125.93,23.47
138.85,135.72,21.47
137.47,136.07,7.77
156.26,45.68,12.68
59.87,36.15,34.48
176.51,73.41,3.07
12.13,46.33,34.81
137.83,136.88,6.97
16.29,79.78,11.61
57.93,124.86,31.5
107.47,82.84,45.94
142.42,134.11,21.55
58.88,125.03,24.17
139.94,136.47,23.51
62.95,36.52,19.89
77.95,65.38,8.84
9.07,47.12,37
54.41,37.42,37.38
60.95,35.14,32.78
139.58,135.76,19.99
63.85,37.12,28.89
57.43,127,30.67
11.69,45.83,38.63
177.23,140.23,11.72
141.03,138.65,8.84
120.05,111.96,57.94
59.31,124.27,20.98
16.63,77.97,59.7
58.36,124.39,31.42
62.48,35.66,31.07
107.03,84.71,43.31
138.09,136.15,7.63
14.96,79.71,59.6
65.12,33.62,18.3
60.19,123.62,34.04
157.32,46.43,11.43
139.67,135.75,11.43
104.79,84.9,46.99
128.09,105.02,1.82
12.65,83.02,0.44
59.69,125.55,34.36
9.85,47.22,37
58.19,36.93,34.28
155.69,46.29,13.07
60.98,33.46,24.01
162.67,51.32,9.14
11.15,44.01,37.19
9.6,43.82,39.48
139.48,135.86,18.94
107.79,83.28,43
107.39,85.64,55.44
138.92,136.45,8.64
59.37,34.62,35.59
22.28,40.02,30.12
124.13,58.09,32.29
22,41.01,29.45
58.4,34.59,25
139.76,135.97,22.09
105.73,83.71,47.15
60.63,35.82,31.7
86.51,105.53,43.39
91.53,61.13,1.56
56.2,126.79,31.33
